date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:14:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:52%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/Fire-Hydrant-Control-Panel.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/Fire-Hydrant-Control-Panel.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:52%20GMT	https://www.nextgenpanels.com/vfd-based-control-panel.php	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/vfd-based-control-panel.php	(from https://www.nextgenpanels.com/our-products.php)
11:14:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:52%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/VFD-Based-Control-Panel-VFD-Panel-Manufacturer.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/VFD-Based-Control-Panel-VFD-Panel-Manufacturer.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:53%20GMT	https://www.nextgenpanels.com/feeder-pillar-panel.php	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/feeder-pillar-panel.php	(from https://www.nextgenpanels.com/our-products.php)
11:14:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:53%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/Feeder-Pillar-Panel.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/Feeder-Pillar-Panel.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:53%20GMT	https://www.nextgenpanels.com/gi-cable-tray.php	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/gi-cable-tray.php	(from https://www.nextgenpanels.com/our-products.php)
11:14:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:53%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/Gi-Cable-Tray.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/Gi-Cable-Tray.jpg	(from https://www.nextgenpanels.com/our-products.php)
11:14:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:54%20GMT	https://www.nextgenpanels.com/assets/img/breadcums/certificate.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/breadcums/certificate.jpg	(from https://www.nextgenpanels.com/certificate.php)
11:14:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:54%20GMT	https://www.nextgenpanels.com/assets/img/inner-certificate/ngpc-cpri-short-ckt-certi.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-certificate/ngpc-cpri-short-ckt-certi.jpg	(from https://www.nextgenpanels.com/certificate.php)
11:14:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:54%20GMT	https://www.nextgenpanels.com/assets/img/inner-certificate/ngpc-iso-10-09-21.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-certificate/ngpc-iso-10-09-21.jpg	(from https://www.nextgenpanels.com/certificate.php)
11:14:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:55%20GMT	https://www.nextgenpanels.com/assets/img/inner-certificate/ngpc-msme-certificatee.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-certificate/ngpc-msme-certificatee.jpg	(from https://www.nextgenpanels.com/certificate.php)
11:14:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:55%20GMT	https://www.nextgenpanels.com/assets/img/breadcums/industries.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/breadcums/industries.jpg	(from https://www.nextgenpanels.com/industries-we-serve.php)
11:14:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:55%20GMT	https://www.nextgenpanels.com/assets/img/inner-industries-we-serve/chemical.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-industries-we-serve/chemical.jpg	(from https://www.nextgenpanels.com/industries-we-serve.php)
11:14:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:55%20GMT	https://www.nextgenpanels.com/assets/img/inner-industries-we-serve/mining.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-industries-we-serve/mining.jpg	(from https://www.nextgenpanels.com/industries-we-serve.php)
11:14:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:56%20GMT	https://www.nextgenpanels.com/assets/img/inner-industries-we-serve/oil-&-gas.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-industries-we-serve/oil-&-gas.jpg	(from https://www.nextgenpanels.com/industries-we-serve.php)
11:14:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:56%20GMT	https://www.nextgenpanels.com/assets/img/inner-industries-we-serve/pharmaceuticals.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-industries-we-serve/pharmaceuticals.jpg	(from https://www.nextgenpanels.com/industries-we-serve.php)
11:14:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:56%20GMT	https://www.nextgenpanels.com/assets/img/inner-industries-we-serve/power-plant.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-industries-we-serve/power-plant.jpg	(from https://www.nextgenpanels.com/industries-we-serve.php)
11:14:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:56%20GMT	https://www.nextgenpanels.com/assets/img/inner-industries-we-serve/solar.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-industries-we-serve/solar.jpg	(from https://www.nextgenpanels.com/industries-we-serve.php)
11:14:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:57%20GMT	https://www.nextgenpanels.com/assets/img/inner-industries-we-serve/steel.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-industries-we-serve/steel.jpg	(from https://www.nextgenpanels.com/industries-we-serve.php)
11:14:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:57%20GMT	https://www.nextgenpanels.com/assets/img/inner-industries-we-serve/textile.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-industries-we-serve/textile.jpg	(from https://www.nextgenpanels.com/industries-we-serve.php)
11:14:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:57%20GMT	https://www.nextgenpanels.com/assets/img/inner-industries-we-serve/petroleum.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-industries-we-serve/petroleum.jpg	(from https://www.nextgenpanels.com/industries-we-serve.php)
11:14:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:57%20GMT	https://www.nextgenpanels.com/assets/img/inner-pages-products/Auto-Mains-Failure-Panels.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/inner-pages-products/Auto-Mains-Failure-Panels.jpg	(from https://www.nextgenpanels.com/gallery.php)
11:14:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2017%20Nov%202025%2005:44:58%20GMT	https://www.nextgenpanels.com/assets/img/breadcums/contact-us.jpg	C:/My%20Web%20Sites/finetechpowercontrols/www.nextgenpanels.com/assets/img/breadcums/contact-us.jpg	(from https://www.nextgenpanels.com/contact.php)
